restaurant_id,postal_code,restaurant_name,restaurant_address,dish_name,category,MAIN MUNICIPALITY
283901,8500,Ruhi’z,"Izegemsestraat 318,8500 Kortrijk",Mixed vegetable & potato curry,Vegetarian & Vegan Dishes,KORTRIJK
283901,8500,Ruhi’z,"Izegemsestraat 318,8500 Kortrijk",Chickpeas Chaat,Vegetarian & Vegan Dishes,KORTRIJK
283901,8500,Ruhi’z,"Izegemsestraat 318,8500 Kortrijk",Bombay potato,Vegetarian & Vegan Dishes,KORTRIJK
283901,8500,Ruhi’z,"Izegemsestraat 318,8500 Kortrijk",Lentils,Vegetarian & Vegan Dishes,KORTRIJK
243599,8310,Pitta efes Assebroek,Gastonroelandtsplein,Kleine Pitta Falafel,Vegetarische Pitta,BRUGGE
243599,8310,Pitta efes Assebroek,Gastonroelandtsplein,Kleine Pitta Falafel,Vegetarische Pitta,BRUGGE
243599,8310,Pitta efes Assebroek,Gastonroelandtsplein,Grote Pitta Falafel,Vegetarische Pitta,BRUGGE
243599,8310,Pitta efes Assebroek,Gastonroelandtsplein,Grote Pitta Falafel,Vegetarische Pitta,BRUGGE
243599,8310,Pitta efes Assebroek,Gastonroelandtsplein,Durum Falafel,Vegetarische Pitta,BRUGGE
243599,8310,Pitta efes Assebroek,Gastonroelandtsplein,Durum Falafel,Vegetarische Pitta,BRUGGE
278424,9000,JACK Premium Burgers - Zuid,"Tentoonstellingslaan 165,Hertsbergsestraat 4",Spicy Veggie Jack,Veggieburgers,GENT
278424,9000,JACK Premium Burgers - Zuid,"Tentoonstellingslaan 165,Hertsbergsestraat 4",Spicy Veggie Jack,Veggieburgers,GENT
113339,2800,McDonald's,Guido Gezellelaan 4,Red Devils Veggie,Veggie,MECHELEN
113339,2800,McDonald's,Guido Gezellelaan 4,Red Devils Veggie,Veggie,MECHELEN
113339,2800,McDonald's,Guido Gezellelaan 4,Red Devils Veggie McMenu®,Veggie,MECHELEN
113339,2800,McDonald's,Guido Gezellelaan 4,Red Devils Veggie McMenu®,Veggie,MECHELEN
113339,2800,McDonald's,Guido Gezellelaan 4,McVeggie,Veggie,MECHELEN
113339,2800,McDonald's,Guido Gezellelaan 4,McVeggie,Veggie,MECHELEN
113339,2800,McDonald's,Guido Gezellelaan 4,McVeggie McMenu®,Veggie,MECHELEN
113339,2800,McDonald's,Guido Gezellelaan 4,McVeggie McMenu®,Veggie,MECHELEN
113339,2800,McDonald's,Guido Gezellelaan 4,Veggie Deluxe,Veggie,MECHELEN
113339,2800,McDonald's,Guido Gezellelaan 4,Veggie Deluxe,Veggie,MECHELEN
113339,2800,McDonald's,Guido Gezellelaan 4,Veggie Deluxe McMenu®,Veggie,MECHELEN
113339,2800,McDonald's,Guido Gezellelaan 4,Veggie Deluxe McMenu®,Veggie,MECHELEN
484655,9300,Carrefour Express Aalst,66 Molenstraat,"Carrefour Veggie Sojaballetjes Tomaat, Basilicum  x 12 Ongeveer 200 g",Vegan & vegetarisch,AALST
484655,9300,Carrefour Express Aalst,66 Molenstraat,Vivera Vegan Groenteschijf 200 g,Vegan & vegetarisch,AALST
484655,9300,Carrefour Express Aalst,66 Molenstraat,Vivera Vegetarische Kaasschnitzel 150 g,Vegan & vegetarisch,AALST
484655,9300,Carrefour Express Aalst,66 Molenstraat,Vivera Vegan Oosterse Schijf 200 g,Vegan & vegetarisch,AALST
227132,9000,BERTHA,"Lange Violettestraat 4,",Vol-au-Vegan,Veggie & vegan options 🌿,GENT
227132,9000,BERTHA,"Lange Violettestraat 4,",Vegan Beef Stew,Veggie & vegan options 🌿,GENT
227132,9000,BERTHA,"Lange Violettestraat 4,",NoMeatballs in tomato sauce,Veggie & vegan options 🌿,GENT
227132,9000,BERTHA,"Lange Violettestraat 4,",Albondigas with rice,Veggie & vegan options 🌿,GENT
325348,8500,Frietshop Online,124 Doorniksewijk,Frikandel zéro,Veggiecorner,KORTRIJK
325348,8500,Frietshop Online,124 Doorniksewijk,Frikandel zéro spécial,Veggiecorner,KORTRIJK
325348,8500,Frietshop Online,124 Doorniksewijk,Bicky burger zéro,Veggiecorner,KORTRIJK
325348,8500,Frietshop Online,124 Doorniksewijk,Double zéro cheeseburger,Veggiecorner,KORTRIJK
118420,2000,Apollon,Oude Koornmarkt 47,Mix vegetarian,Vegetarische gerechten,ANTWERPEN
118420,2000,Apollon,Oude Koornmarkt 47,Spanakotiropita,Vegetarische gerechten,ANTWERPEN
118420,2000,Apollon,Oude Koornmarkt 47,Tiropita,Vegetarische gerechten,ANTWERPEN
118420,2000,Apollon,Oude Koornmarkt 47,Gigas lachanikon,Vegetarische gerechten,ANTWERPEN
59459,1410,Be Burger ,Chaussée de Bruxelles 196,Bristol Veggie,Burgers Veggie,WATERLOO
59459,1410,Be Burger ,Chaussée de Bruxelles 196,Brussels Veggie,Burgers Veggie,WATERLOO
59459,1410,Be Burger ,Chaussée de Bruxelles 196,Athens,Burgers Veggie,WATERLOO
59459,1410,Be Burger ,Chaussée de Bruxelles 196,New York Veggie,Burgers Veggie,WATERLOO
59459,1410,Be Burger ,Chaussée de Bruxelles 196,Acapulco Veggie,Burgers Veggie,WATERLOO
59459,1410,Be Burger ,Chaussée de Bruxelles 196,Beyrouth,Burgers Veggie,WATERLOO
421205,9200,McDonald's Dendermonde,83 Mechelsesteenweg,Red Devils Veggie,Veggie,DENDERMONDE
421205,9200,McDonald's Dendermonde,83 Mechelsesteenweg,Red Devils Veggie,Veggie,DENDERMONDE
421205,9200,McDonald's Dendermonde,83 Mechelsesteenweg,Red Devils Veggie,Veggie,DENDERMONDE
421205,9200,McDonald's Dendermonde,83 Mechelsesteenweg,Red Devils Veggie,Veggie,DENDERMONDE
421205,9200,McDonald's Dendermonde,83 Mechelsesteenweg,Red Devils Veggie,Veggie,DENDERMONDE
421205,9200,McDonald's Dendermonde,83 Mechelsesteenweg,Red Devils Veggie,Veggie,DENDERMONDE
421205,9200,McDonald's Dendermonde,83 Mechelsesteenweg,Red Devils Veggie,Veggie,DENDERMONDE
421205,9200,McDonald's Dendermonde,83 Mechelsesteenweg,Red Devils Veggie,Veggie,DENDERMONDE
421205,9200,McDonald's Dendermonde,83 Mechelsesteenweg,Red Devils Veggie McMenu®,Veggie,DENDERMONDE
421205,9200,McDonald's Dendermonde,83 Mechelsesteenweg,Red Devils Veggie McMenu®,Veggie,DENDERMONDE
421205,9200,McDonald's Dendermonde,83 Mechelsesteenweg,Red Devils Veggie McMenu®,Veggie,DENDERMONDE
421205,9200,McDonald's Dendermonde,83 Mechelsesteenweg,Red Devils Veggie McMenu®,Veggie,DENDERMONDE
421205,9200,McDonald's Dendermonde,83 Mechelsesteenweg,Red Devils Veggie McMenu®,Veggie,DENDERMONDE
421205,9200,McDonald's Dendermonde,83 Mechelsesteenweg,Red Devils Veggie McMenu®,Veggie,DENDERMONDE
421205,9200,McDonald's Dendermonde,83 Mechelsesteenweg,Red Devils Veggie McMenu®,Veggie,DENDERMONDE
421205,9200,McDonald's Dendermonde,83 Mechelsesteenweg,Red Devils Veggie McMenu®,Veggie,DENDERMONDE
421205,9200,McDonald's Dendermonde,83 Mechelsesteenweg,McVeggie,Veggie,DENDERMONDE
421205,9200,McDonald's Dendermonde,83 Mechelsesteenweg,McVeggie,Veggie,DENDERMONDE
421205,9200,McDonald's Dendermonde,83 Mechelsesteenweg,McVeggie,Veggie,DENDERMONDE
421205,9200,McDonald's Dendermonde,83 Mechelsesteenweg,McVeggie,Veggie,DENDERMONDE
421205,9200,McDonald's Dendermonde,83 Mechelsesteenweg,McVeggie,Veggie,DENDERMONDE
421205,9200,McDonald's Dendermonde,83 Mechelsesteenweg,McVeggie,Veggie,DENDERMONDE
421205,9200,McDonald's Dendermonde,83 Mechelsesteenweg,McVeggie,Veggie,DENDERMONDE
421205,9200,McDonald's Dendermonde,83 Mechelsesteenweg,McVeggie,Veggie,DENDERMONDE
421205,9200,McDonald's Dendermonde,83 Mechelsesteenweg,McVeggie McMenu®,Veggie,DENDERMONDE
421205,9200,McDonald's Dendermonde,83 Mechelsesteenweg,McVeggie McMenu®,Veggie,DENDERMONDE
421205,9200,McDonald's Dendermonde,83 Mechelsesteenweg,McVeggie McMenu®,Veggie,DENDERMONDE
421205,9200,McDonald's Dendermonde,83 Mechelsesteenweg,McVeggie McMenu®,Veggie,DENDERMONDE
421205,9200,McDonald's Dendermonde,83 Mechelsesteenweg,McVeggie McMenu®,Veggie,DENDERMONDE
421205,9200,McDonald's Dendermonde,83 Mechelsesteenweg,McVeggie McMenu®,Veggie,DENDERMONDE
421205,9200,McDonald's Dendermonde,83 Mechelsesteenweg,McVeggie McMenu®,Veggie,DENDERMONDE
421205,9200,McDonald's Dendermonde,83 Mechelsesteenweg,McVeggie McMenu®,Veggie,DENDERMONDE
421205,9200,McDonald's Dendermonde,83 Mechelsesteenweg,Veggie Deluxe,Veggie,DENDERMONDE
421205,9200,McDonald's Dendermonde,83 Mechelsesteenweg,Veggie Deluxe,Veggie,DENDERMONDE
421205,9200,McDonald's Dendermonde,83 Mechelsesteenweg,Veggie Deluxe,Veggie,DENDERMONDE
421205,9200,McDonald's Dendermonde,83 Mechelsesteenweg,Veggie Deluxe,Veggie,DENDERMONDE
421205,9200,McDonald's Dendermonde,83 Mechelsesteenweg,Veggie Deluxe,Veggie,DENDERMONDE
421205,9200,McDonald's Dendermonde,83 Mechelsesteenweg,Veggie Deluxe,Veggie,DENDERMONDE
421205,9200,McDonald's Dendermonde,83 Mechelsesteenweg,Veggie Deluxe,Veggie,DENDERMONDE
421205,9200,McDonald's Dendermonde,83 Mechelsesteenweg,Veggie Deluxe,Veggie,DENDERMONDE
421205,9200,McDonald's Dendermonde,83 Mechelsesteenweg,Veggie Deluxe McMenu®,Veggie,DENDERMONDE
421205,9200,McDonald's Dendermonde,83 Mechelsesteenweg,Veggie Deluxe McMenu®,Veggie,DENDERMONDE
421205,9200,McDonald's Dendermonde,83 Mechelsesteenweg,Veggie Deluxe McMenu®,Veggie,DENDERMONDE
421205,9200,McDonald's Dendermonde,83 Mechelsesteenweg,Veggie Deluxe McMenu®,Veggie,DENDERMONDE
421205,9200,McDonald's Dendermonde,83 Mechelsesteenweg,Veggie Deluxe McMenu®,Veggie,DENDERMONDE
421205,9200,McDonald's Dendermonde,83 Mechelsesteenweg,Veggie Deluxe McMenu®,Veggie,DENDERMONDE
421205,9200,McDonald's Dendermonde,83 Mechelsesteenweg,Veggie Deluxe McMenu®,Veggie,DENDERMONDE
421205,9200,McDonald's Dendermonde,83 Mechelsesteenweg,Veggie Deluxe McMenu®,Veggie,DENDERMONDE
216672,2100,Frituur Drakenhof,"drakenhoflaan 250,",Bami oriëntaal,Vegetarische snack's,ANTWERPEN
216672,2100,Frituur Drakenhof,"drakenhoflaan 250,",Frikandel zero,Vegetarische snack's,ANTWERPEN
216672,2100,Frituur Drakenhof,"drakenhoflaan 250,",Kaaskroket (artisanaal),Vegetarische snack's,ANTWERPEN
216672,2100,Frituur Drakenhof,"drakenhoflaan 250,",Kaassouflé,Vegetarische snack's,ANTWERPEN
216672,2100,Frituur Drakenhof,"drakenhoflaan 250,",Mini loempia (6 stuks),Vegetarische snack's,ANTWERPEN
216672,2100,Frituur Drakenhof,"drakenhoflaan 250,",Vegetarische bitterballen,Vegetarische snack's,ANTWERPEN
216672,2100,Frituur Drakenhof,"drakenhoflaan 250,",Vegetarische draadjesvleeschkroket,Vegetarische snack's,ANTWERPEN
216672,2100,Frituur Drakenhof,"drakenhoflaan 250,",Frikandel Zero Speciaal,Vegetarische snack's,ANTWERPEN
216672,2100,Frituur Drakenhof,"drakenhoflaan 250,",No Chicken Nuggets,Vegetarische snack's,ANTWERPEN
216672,2100,Frituur Drakenhof,"drakenhoflaan 250,",Mozzarella Vingers (5 st),Vegetarische snack's,ANTWERPEN
216672,2100,Frituur Drakenhof,"drakenhoflaan 250,",Nacho Cheese Bites (4ST.),Vegetarische snack's,ANTWERPEN
198327,8000,Luigi's Lasagnas,"Scheepsdalelaan 37,",Pesto Punk,Vegan lasagnes,BRUGGE
198327,8000,Luigi's Lasagnas,"Scheepsdalelaan 37,",Pesto Punk,Vegan lasagnes,BRUGGE
198327,8000,Luigi's Lasagnas,"Scheepsdalelaan 37,",Southern Splash,Vegan lasagnes,BRUGGE
198327,8000,Luigi's Lasagnas,"Scheepsdalelaan 37,",Southern Splash,Vegan lasagnes,BRUGGE
364580,2060,Sid's,1 Viaduct-Dam,Eiersla,Broodje vegetarisch,ANTWERPEN
364580,2060,Sid's,1 Viaduct-Dam,Aardappelsla,Broodje vegetarisch,ANTWERPEN
364580,2060,Sid's,1 Viaduct-Dam,Broodje gezond,Broodje vegetarisch,ANTWERPEN
364580,2060,Sid's,1 Viaduct-Dam,Broodje omelet,Broodje vegetarisch,ANTWERPEN
280858,3000,Poule & Poulette,Tiensestraat 15,APERO BALLS (D),VEGGIE,LEUVEN
280858,3000,Poule & Poulette,Tiensestraat 15,VEGGIE CAESAR SALAD (D),VEGGIE,LEUVEN
280858,3000,Poule & Poulette,Tiensestraat 15,VEGGIE VOL AU VEGGIE (D),VEGGIE,LEUVEN
233237,9000,Ochies Jamaican Soul Food,Neuseplein 12,Jamaican Vegan Curry,Vegan,GENT
333187,8000,Garlic n Greens,Vlamingstraat 10,Mix Veg Curry,Vegan Curries,BRUGGE
333187,8000,Garlic n Greens,Vlamingstraat 10,Mix Veg Curry,Vegan Curries,BRUGGE
333187,8000,Garlic n Greens,Vlamingstraat 10,Paneer Korma,Vegetarian Curries,BRUGGE
333187,8000,Garlic n Greens,Vlamingstraat 10,Paneer Korma,Vegetarian Curries,BRUGGE
333187,8000,Garlic n Greens,Vlamingstraat 10,Palak Paneer,Vegetarian Curries,BRUGGE
333187,8000,Garlic n Greens,Vlamingstraat 10,Palak Paneer,Vegetarian Curries,BRUGGE
333187,8000,Garlic n Greens,Vlamingstraat 10,Vegetable Tikka Masala,Vegan Curries,BRUGGE
333187,8000,Garlic n Greens,Vlamingstraat 10,Vegetable Tikka Masala,Vegan Curries,BRUGGE
333187,8000,Garlic n Greens,Vlamingstraat 10,Chilli Tofu,Vegan Curries,BRUGGE
333187,8000,Garlic n Greens,Vlamingstraat 10,Chilli Tofu,Vegan Curries,BRUGGE
333187,8000,Garlic n Greens,Vlamingstraat 10,Paneer Jalfrezi,Vegetarian Curries,BRUGGE
333187,8000,Garlic n Greens,Vlamingstraat 10,Paneer Jalfrezi,Vegetarian Curries,BRUGGE
333187,8000,Garlic n Greens,Vlamingstraat 10,Tofu Jalfrezi,Vegan Curries,BRUGGE
333187,8000,Garlic n Greens,Vlamingstraat 10,Tofu Jalfrezi,Vegan Curries,BRUGGE
333187,8000,Garlic n Greens,Vlamingstraat 10,Paneer Tikka Masala,Vegetarian Curries,BRUGGE
333187,8000,Garlic n Greens,Vlamingstraat 10,Paneer Tikka Masala,Vegetarian Curries,BRUGGE
333187,8000,Garlic n Greens,Vlamingstraat 10,Aloo Gobhi,Vegan Curries,BRUGGE
333187,8000,Garlic n Greens,Vlamingstraat 10,Aloo Gobhi,Vegan Curries,BRUGGE
333187,8000,Garlic n Greens,Vlamingstraat 10,Chilli Paneer,Vegetarian Curries,BRUGGE
333187,8000,Garlic n Greens,Vlamingstraat 10,Chilli Paneer,Vegetarian Curries,BRUGGE
333187,8000,Garlic n Greens,Vlamingstraat 10,Tofu Tikka Masala,Vegan Curries,BRUGGE
333187,8000,Garlic n Greens,Vlamingstraat 10,Tofu Tikka Masala,Vegan Curries,BRUGGE
333187,8000,Garlic n Greens,Vlamingstraat 10,Spinach Dal,Vegan Curries,BRUGGE
333187,8000,Garlic n Greens,Vlamingstraat 10,Spinach Dal,Vegan Curries,BRUGGE
333187,8000,Garlic n Greens,Vlamingstraat 10,Dal fry,Vegan Curries,BRUGGE
333187,8000,Garlic n Greens,Vlamingstraat 10,Dal fry,Vegan Curries,BRUGGE
333187,8000,Garlic n Greens,Vlamingstraat 10,Aloo Baingan,Vegan Curries,BRUGGE
333187,8000,Garlic n Greens,Vlamingstraat 10,Aloo Baingan,Vegan Curries,BRUGGE
333187,8000,Garlic n Greens,Vlamingstraat 10,Rajma Masala,Vegan Curries,BRUGGE
333187,8000,Garlic n Greens,Vlamingstraat 10,Rajma Masala,Vegan Curries,BRUGGE
333187,8000,Garlic n Greens,Vlamingstraat 10,Matter Mushroom,Vegan Curries,BRUGGE
333187,8000,Garlic n Greens,Vlamingstraat 10,Matter Mushroom,Vegan Curries,BRUGGE
333187,8000,Garlic n Greens,Vlamingstraat 10,Kala Chana Masala,Vegan Curries,BRUGGE
333187,8000,Garlic n Greens,Vlamingstraat 10,Kala Chana Masala,Vegan Curries,BRUGGE
333187,8000,Garlic n Greens,Vlamingstraat 10,Tofu and Pea Curry,Vegan Curries,BRUGGE
333187,8000,Garlic n Greens,Vlamingstraat 10,Tofu and Pea Curry,Vegan Curries,BRUGGE
333187,8000,Garlic n Greens,Vlamingstraat 10,Aloo Palak,Vegan Curries,BRUGGE
333187,8000,Garlic n Greens,Vlamingstraat 10,Aloo Palak,Vegan Curries,BRUGGE
364040,2000,Carrefour Express Hoogstraat,67 Hoogstraat,GARDEN GOURMET Vegetarische Groente Burger x2 170 g,Vegan & vegetarisch,ANTWERPEN
465554,3000,Carrefour Express Rector de Somer,12 Rector de Somerplein,Garden Gourmet Groenteballetjes 200 g,Vegan & vegetarisch,LEUVEN
465554,3000,Carrefour Express Rector de Somer,12 Rector de Somerplein,GARDEN GOURMET Vegetarische Groente Burger x2 170 g,Vegan & vegetarisch,LEUVEN
235357,2800,'t Mechels Frietje,Adegemstraat 114,Curryworst veggie,Veggie,MECHELEN
235357,2800,'t Mechels Frietje,Adegemstraat 114,Curryworst veggie,Veggie,MECHELEN
235357,2800,'t Mechels Frietje,Adegemstraat 114,Curryworst veggie special tomat,Veggie,MECHELEN
235357,2800,'t Mechels Frietje,Adegemstraat 114,Curryworst veggie special tomat,Veggie,MECHELEN
235357,2800,'t Mechels Frietje,Adegemstraat 114,Curryworst veggie special curry,Veggie,MECHELEN
235357,2800,'t Mechels Frietje,Adegemstraat 114,Curryworst veggie special curry,Veggie,MECHELEN
235357,2800,'t Mechels Frietje,Adegemstraat 114,Veggie kipcorn,Veggie,MECHELEN
235357,2800,'t Mechels Frietje,Adegemstraat 114,Veggie kipcorn,Veggie,MECHELEN
235357,2800,'t Mechels Frietje,Adegemstraat 114,Veggieburger,Veggie,MECHELEN
235357,2800,'t Mechels Frietje,Adegemstraat 114,Veggieburger,Veggie,MECHELEN
235357,2800,'t Mechels Frietje,Adegemstraat 114,Veggie loempia's,Veggie,MECHELEN
235357,2800,'t Mechels Frietje,Adegemstraat 114,Veggie loempia's,Veggie,MECHELEN
235357,2800,'t Mechels Frietje,Adegemstraat 114,Chili cheese nuggets,Veggie,MECHELEN
235357,2800,'t Mechels Frietje,Adegemstraat 114,Chili cheese nuggets,Veggie,MECHELEN
235357,2800,'t Mechels Frietje,Adegemstraat 114,Bami,Veggie,MECHELEN
235357,2800,'t Mechels Frietje,Adegemstraat 114,Bami,Veggie,MECHELEN
235357,2800,'t Mechels Frietje,Adegemstraat 114,Mozzarella fingers,Veggie,MECHELEN
235357,2800,'t Mechels Frietje,Adegemstraat 114,Mozzarella fingers,Veggie,MECHELEN
235357,2800,'t Mechels Frietje,Adegemstraat 114,Vegetarische mix,Veggie,MECHELEN
235357,2800,'t Mechels Frietje,Adegemstraat 114,Vegetarische mix,Veggie,MECHELEN
235357,2800,'t Mechels Frietje,Adegemstraat 114,Frietje bicky VEGGIE,Veggie,MECHELEN
235357,2800,'t Mechels Frietje,Adegemstraat 114,Frietje bicky VEGGIE,Veggie,MECHELEN
235357,2800,'t Mechels Frietje,Adegemstraat 114,Vegetarische bitterballen,Veggie,MECHELEN
235357,2800,'t Mechels Frietje,Adegemstraat 114,Vegetarische bitterballen,Veggie,MECHELEN
235357,2800,'t Mechels Frietje,Adegemstraat 114,Vegetarische vleeskroket,Veggie,MECHELEN
235357,2800,'t Mechels Frietje,Adegemstraat 114,Vegetarische vleeskroket,Veggie,MECHELEN
426420,1950,Carrefour Express Kraainem,13 Arthur Dezangrélaan,Garden Gourmet  Boulettes aux légumes 200 g,Vegan & végétarien,KRAAINEM
426420,1950,Carrefour Express Kraainem,13 Arthur Dezangrélaan,Vivera Escalope au Fromage Végétarienne 150 g,Vegan & végétarien,KRAAINEM
426420,1950,Carrefour Express Kraainem,13 Arthur Dezangrélaan,Vivera Burger Oriental Végétalien 200 g,Vegan & végétarien,KRAAINEM
426420,1950,Carrefour Express Kraainem,13 Arthur Dezangrélaan,SoFine Tofu Naturel 250 g,Vegan & végétarien,KRAAINEM
461883,8800,Bistro Granny's,Wilgenstraat 7,Tomaat mozzarella,Vegetarisch,ROESELARE
461883,8800,Bistro Granny's,Wilgenstraat 7,Tomaat mozzarella,Vegetarisch,ROESELARE
461883,8800,Bistro Granny's,Wilgenstraat 7,Tomaat mozzarella,Vegetarisch,ROESELARE
461883,8800,Bistro Granny's,Wilgenstraat 7,Tomaat mozzarella,Vegetarisch,ROESELARE
461883,8800,Bistro Granny's,Wilgenstraat 7,In huisbereide kaaskroketten,Vegetarisch,ROESELARE
461883,8800,Bistro Granny's,Wilgenstraat 7,In huisbereide kaaskroketten,Vegetarisch,ROESELARE
461883,8800,Bistro Granny's,Wilgenstraat 7,In huisbereide kaaskroketten,Vegetarisch,ROESELARE
461883,8800,Bistro Granny's,Wilgenstraat 7,In huisbereide kaaskroketten,Vegetarisch,ROESELARE
461883,8800,Bistro Granny's,Wilgenstraat 7,Linguini Curry,Vegetarisch,ROESELARE
461883,8800,Bistro Granny's,Wilgenstraat 7,Linguini Curry,Vegetarisch,ROESELARE
461883,8800,Bistro Granny's,Wilgenstraat 7,Linguini Curry,Vegetarisch,ROESELARE
461883,8800,Bistro Granny's,Wilgenstraat 7,Linguini Curry,Vegetarisch,ROESELARE
195549,9000,Zuru Zuru Ramen,"Kortrijksesteenweg 110,",Vegan Ramen,VEGAN ビーガンメニュー,GENT
195549,9000,Zuru Zuru Ramen,"Kortrijksesteenweg 110,",Veggie Ramen,VEGAN ビーガンメニュー,GENT
195549,9000,Zuru Zuru Ramen,"Kortrijksesteenweg 110,",Spicy Vegan Ramen,VEGAN ビーガンメニュー,GENT
195549,9000,Zuru Zuru Ramen,"Kortrijksesteenweg 110,",Spicy Veggie Ramen,VEGAN ビーガンメニュー,GENT
195549,9000,Zuru Zuru Ramen,"Kortrijksesteenweg 110,",Vegan Crispy Steamed Dumplings (Gyōza),VEGAN ビーガンメニュー,GENT
305285,3800,McDonald's Sint Truiden,3110 Industrielaan,Red Devils Veggie,Veggie,SINT-TRUIDEN
305285,3800,McDonald's Sint Truiden,3110 Industrielaan,Red Devils Veggie,Veggie,SINT-TRUIDEN
305285,3800,McDonald's Sint Truiden,3110 Industrielaan,Red Devils Veggie,Veggie,SINT-TRUIDEN
305285,3800,McDonald's Sint Truiden,3110 Industrielaan,Red Devils Veggie,Veggie,SINT-TRUIDEN
305285,3800,McDonald's Sint Truiden,3110 Industrielaan,Red Devils Veggie,Veggie,SINT-TRUIDEN
305285,3800,McDonald's Sint Truiden,3110 Industrielaan,Red Devils Veggie,Veggie,SINT-TRUIDEN
305285,3800,McDonald's Sint Truiden,3110 Industrielaan,Red Devils Veggie,Veggie,SINT-TRUIDEN
305285,3800,McDonald's Sint Truiden,3110 Industrielaan,Red Devils Veggie,Veggie,SINT-TRUIDEN
305285,3800,McDonald's Sint Truiden,3110 Industrielaan,Red Devils Veggie,Veggie,SINT-TRUIDEN
305285,3800,McDonald's Sint Truiden,3110 Industrielaan,Red Devils Veggie,Veggie,SINT-TRUIDEN
305285,3800,McDonald's Sint Truiden,3110 Industrielaan,Red Devils Veggie McMenu®,Veggie,SINT-TRUIDEN
305285,3800,McDonald's Sint Truiden,3110 Industrielaan,Red Devils Veggie McMenu®,Veggie,SINT-TRUIDEN
305285,3800,McDonald's Sint Truiden,3110 Industrielaan,Red Devils Veggie McMenu®,Veggie,SINT-TRUIDEN
305285,3800,McDonald's Sint Truiden,3110 Industrielaan,Red Devils Veggie McMenu®,Veggie,SINT-TRUIDEN
305285,3800,McDonald's Sint Truiden,3110 Industrielaan,Red Devils Veggie McMenu®,Veggie,SINT-TRUIDEN
305285,3800,McDonald's Sint Truiden,3110 Industrielaan,Red Devils Veggie McMenu®,Veggie,SINT-TRUIDEN
305285,3800,McDonald's Sint Truiden,3110 Industrielaan,Red Devils Veggie McMenu®,Veggie,SINT-TRUIDEN
305285,3800,McDonald's Sint Truiden,3110 Industrielaan,Red Devils Veggie McMenu®,Veggie,SINT-TRUIDEN
305285,3800,McDonald's Sint Truiden,3110 Industrielaan,Red Devils Veggie McMenu®,Veggie,SINT-TRUIDEN
305285,3800,McDonald's Sint Truiden,3110 Industrielaan,Red Devils Veggie McMenu®,Veggie,SINT-TRUIDEN
305285,3800,McDonald's Sint Truiden,3110 Industrielaan,McVeggie,Veggie,SINT-TRUIDEN
305285,3800,McDonald's Sint Truiden,3110 Industrielaan,McVeggie,Veggie,SINT-TRUIDEN
305285,3800,McDonald's Sint Truiden,3110 Industrielaan,McVeggie,Veggie,SINT-TRUIDEN
305285,3800,McDonald's Sint Truiden,3110 Industrielaan,McVeggie,Veggie,SINT-TRUIDEN
305285,3800,McDonald's Sint Truiden,3110 Industrielaan,McVeggie,Veggie,SINT-TRUIDEN
305285,3800,McDonald's Sint Truiden,3110 Industrielaan,McVeggie,Veggie,SINT-TRUIDEN
305285,3800,McDonald's Sint Truiden,3110 Industrielaan,McVeggie,Veggie,SINT-TRUIDEN
305285,3800,McDonald's Sint Truiden,3110 Industrielaan,McVeggie,Veggie,SINT-TRUIDEN
305285,3800,McDonald's Sint Truiden,3110 Industrielaan,McVeggie,Veggie,SINT-TRUIDEN
305285,3800,McDonald's Sint Truiden,3110 Industrielaan,McVeggie,Veggie,SINT-TRUIDEN
305285,3800,McDonald's Sint Truiden,3110 Industrielaan,McVeggie McMenu®,Veggie,SINT-TRUIDEN
305285,3800,McDonald's Sint Truiden,3110 Industrielaan,McVeggie McMenu®,Veggie,SINT-TRUIDEN
305285,3800,McDonald's Sint Truiden,3110 Industrielaan,McVeggie McMenu®,Veggie,SINT-TRUIDEN
305285,3800,McDonald's Sint Truiden,3110 Industrielaan,McVeggie McMenu®,Veggie,SINT-TRUIDEN
305285,3800,McDonald's Sint Truiden,3110 Industrielaan,McVeggie McMenu®,Veggie,SINT-TRUIDEN
305285,3800,McDonald's Sint Truiden,3110 Industrielaan,McVeggie McMenu®,Veggie,SINT-TRUIDEN
305285,3800,McDonald's Sint Truiden,3110 Industrielaan,McVeggie McMenu®,Veggie,SINT-TRUIDEN
305285,3800,McDonald's Sint Truiden,3110 Industrielaan,McVeggie McMenu®,Veggie,SINT-TRUIDEN
305285,3800,McDonald's Sint Truiden,3110 Industrielaan,McVeggie McMenu®,Veggie,SINT-TRUIDEN
305285,3800,McDonald's Sint Truiden,3110 Industrielaan,McVeggie McMenu®,Veggie,SINT-TRUIDEN
305285,3800,McDonald's Sint Truiden,3110 Industrielaan,Veggie Deluxe,Veggie,SINT-TRUIDEN
305285,3800,McDonald's Sint Truiden,3110 Industrielaan,Veggie Deluxe,Veggie,SINT-TRUIDEN
305285,3800,McDonald's Sint Truiden,3110 Industrielaan,Veggie Deluxe,Veggie,SINT-TRUIDEN
305285,3800,McDonald's Sint Truiden,3110 Industrielaan,Veggie Deluxe,Veggie,SINT-TRUIDEN
305285,3800,McDonald's Sint Truiden,3110 Industrielaan,Veggie Deluxe,Veggie,SINT-TRUIDEN
305285,3800,McDonald's Sint Truiden,3110 Industrielaan,Veggie Deluxe,Veggie,SINT-TRUIDEN
