id,name,latitude,longitude,address,postal_code,NAME,MAIN MUNICIPALITY,MUNICIPALITY
400976,Mamma Roma ,51.0543864,3.722318499999999,14 Korenmarkt,9000,Gent,GENT,GENT
401570,Munchies ,51.2129437,3.242772,Moerkerkse Steenweg 20,8310,Assebroek,BRUGGE,BRUGGE
401570,Munchies ,51.2129437,3.242772,Moerkerkse Steenweg 20,8310,Sint-Kruis,BRUGGE,BRUGGE
402126,Saladeria,51.2104331,4.3944146,47 Graaf van Egmontstraat,2000,Antwerpen,ANTWERPEN,ANTWERPEN
402127,Kiplekker,51.2104331,4.3944146,47 Graaf van Egmontstraat,2000,Antwerpen,ANTWERPEN,ANTWERPEN
403186,Agora ,51.322436,4.9498605,46 Grote Markt,2300,Turnhout,TURNHOUT,TURNHOUT
403795,KFC Turnhout,51.32283474258667,4.950000643730164,Kursaalpoort 2,2300,Turnhout,TURNHOUT,TURNHOUT
404207,Quick Drogenbos,50.7935824,4.3087745,445 Paul Gilsonlaan,1620,Drogenbos,DROGENBOS,DROGENBOS
404212,Lilicup Waterloo,50.7187505,4.3975268,212A Chaussée de Bruxelles,1410,Waterloo,WATERLOO,WATERLOO
404602,Fratello's ,50.8560559,4.4005645,Rue de compagnons n12,1030,Schaarbeek,SCHAARBEEK,SCHAARBEEK
404918,Quick Sint Stevens Woluwe,50.863062594956986,4.431620836257935,Chaussée de Louvain,1930,Nossegem,ZAVENTEM,ZAVENTEM
404918,Quick Sint Stevens Woluwe,50.863062594956986,4.431620836257935,Chaussée de Louvain,1930,Zaventem,ZAVENTEM,ZAVENTEM
405028,WuaKmole,51.21093219999999,3.2360446,93 Langestraat,8000,Koolkerke,BRUGGE,BRUGGE
405028,WuaKmole,51.21093219999999,3.2360446,93 Langestraat,8000,Brugge,BRUGGE,BRUGGE
405554,By Strofilia,50.8418395,4.464817,Avenue de Hinnisdael 14,1150,Sint-Pieters-Woluwe,SINT-PIETERS-WOLUWE,SINT-PIETERS-WOLUWE
406462,Antwerppasta,51.2077464,4.389069399999999,1 Gijzelaarsstraat,2000,Antwerpen,ANTWERPEN,ANTWERPEN
406832,Barouche II,51.055406,3.7219229,8 Kortemunt,9000,Gent,GENT,GENT
406833,Barouche I,51.0477846,3.7238448,77 Bagattenstraat,9000,Gent,GENT,GENT
408423,Memo's,50.7174088,4.3962768,8 Rue François Libert,1410,Waterloo,WATERLOO,WATERLOO
409105,Carrefour express Rogier,50.8558745,4.3931137,357 Avenue Rogier,1030,Schaarbeek,SCHAARBEEK,SCHAARBEEK
409424,Bollyfood Stories - Indian Soul Food,50.7182316,4.3976954,216 Chaussée de Bruxelles,1410,Waterloo,WATERLOO,WATERLOO
409611,Pizza O Pasta,50.9311008,5.3392975,9 Raamstraat,3500,Sint-Lambrechts-Herk,HASSELT,HASSELT
409611,Pizza O Pasta,50.9311008,5.3392975,9 Raamstraat,3500,Hasselt,HASSELT,HASSELT
410039,De Loempiakraam,50.9311008,5.3392975,9 Raamstraat,3500,Sint-Lambrechts-Herk,HASSELT,HASSELT
410039,De Loempiakraam,50.9311008,5.3392975,9 Raamstraat,3500,Hasselt,HASSELT,HASSELT
410121,Atlas Foods,51.3243754,4.949746699999999,18 Patersstraat,2300,Turnhout,TURNHOUT,TURNHOUT
410632,Burger boutique by Bruno & Elise,51.0428388,3.724668,48 Sint-Amandstraat,9000,Gent,GENT,GENT
410720,Hawaiian Poke Bowl Turnhout,51.32295878100422,4.949995279312134,5 Kursaalpoort,2300,Turnhout,TURNHOUT,TURNHOUT
411617,Pizza Hut Turnhout,51.31190463540222,4.951765537261963,80 Parklaan,2300,Turnhout,TURNHOUT,TURNHOUT
411841,Sushi Corner ,51.3223266,4.9494753,51 Grote Markt,2300,Turnhout,TURNHOUT,TURNHOUT
412188,BIKETTE Original Farm Burger ,50.7182316,4.3976954,216 Chaussée de Bruxelles,1410,Waterloo,WATERLOO,WATERLOO
414413,Shaam,50.9332903,5.3331392,29 Manteliusstraat,3500,Sint-Lambrechts-Herk,HASSELT,HASSELT
414413,Shaam,50.9332903,5.3331392,29 Manteliusstraat,3500,Hasselt,HASSELT,HASSELT
414637,Papa's Burger,51.2141881,4.4410281,317 Turnhoutsebaan,2140,Borgerhout,ANTWERPEN,ANTWERPEN
414656,Snack tommo,50.864194,4.2953566,Rue de l'Eglise 19,1082,Sint-Agatha-Berchem,SINT-AGATHA-BERCHEM,SINT-AGATHA-BERCHEM
415493,Rebelkitchens,51.2104331,4.3944146,47 Graaf van Egmontstraat,2000,Antwerpen,ANTWERPEN,ANTWERPEN
415748,Mac&Roni by BAVET,50.88160682103895,4.714733362197876,16 Martelarenplein,3000,Leuven,LEUVEN,LEUVEN
415984,Carrefour Express Plantin Moretus,51.2088138,4.4342766,200 Plantin en Moretuslei,2018,Antwerpen,ANTWERPEN,ANTWERPEN
416007,Barouche Leuven,50.8786214,4.703421,11 Tiensestraat,3000,Leuven,LEUVEN,LEUVEN
416065,La Pugliese Pizzeria,50.7182316,4.3976954,216 Chaussée de Bruxelles,1410,Waterloo,WATERLOO,WATERLOO
416230,Rollin Smoke BBQ,50.9311008,5.3392975,9 Raamstraat,3500,Sint-Lambrechts-Herk,HASSELT,HASSELT
416230,Rollin Smoke BBQ,50.9311008,5.3392975,9 Raamstraat,3500,Hasselt,HASSELT,HASSELT
416234,Happy Fries,51.2213083,4.419735,12 Pijlstraat,2060,Antwerpen,ANTWERPEN,ANTWERPEN
416351,BurgerStreet | Original Smashed - Schaerbeek,50.85757659999999,4.384805099999999,Place des Bienfaiteurs 15,1030,Schaarbeek,SCHAARBEEK,SCHAARBEEK
416388,Bavet Oostende,51.2311114,2.9117851,6 Kursaal-Westhelling,8400,Stene,OOSTENDE,OOSTENDE
416388,Bavet Oostende,51.2311114,2.9117851,6 Kursaal-Westhelling,8400,Zandvoorde,OOSTENDE,OOSTENDE
416388,Bavet Oostende,51.2311114,2.9117851,6 Kursaal-Westhelling,8400,Oostende,OOSTENDE,OOSTENDE
416720,Indian Royal Palace,50.9036363,4.3568886,92 Strombeeklinde,1853,Strombeek-Bever,GRIMBERGEN,GRIMBERGEN
417346,Bocca Nera,50.9327276,5.3396456,Bonnefantenstraat 8,3500,Sint-Lambrechts-Herk,HASSELT,HASSELT
417346,Bocca Nera,50.9327276,5.3396456,Bonnefantenstraat 8,3500,Hasselt,HASSELT,HASSELT
417371,Snack Canlar,50.929419,4.4221315,Vlaanderenstraat 66,1800,Peutie,VILVOORDE,VILVOORDE
417371,Snack Canlar,50.929419,4.4221315,Vlaanderenstraat 66,1800,Vilvoorde,VILVOORDE,VILVOORDE
417829,Sfinx Turnhout,51.3220649,4.952329,2 Kwakkelstraat,2300,Turnhout,TURNHOUT,TURNHOUT
417841,Star Kebab,51.3216267,4.9368617,104 De Merodelei,2300,Turnhout,TURNHOUT,TURNHOUT
418140,Sesam,50.82850819999999,3.2649605,Leiestraat 16,8500,Kortrijk,KORTRIJK,KORTRIJK
418153,Hokkaido sushi LOV,50.8809579,4.6994963,Mechelsestraat 46,3000,Leuven,LEUVEN,LEUVEN
418162,Aleppo food,50.9380499,5.3404621,4 Havenstraat,3500,Sint-Lambrechts-Herk,HASSELT,HASSELT
418162,Aleppo food,50.9380499,5.3404621,4 Havenstraat,3500,Hasselt,HASSELT,HASSELT
418345,Panos,51.32298910000001,4.9498834,38 Grote Markt,2300,Turnhout,TURNHOUT,TURNHOUT
418466,Belgitude,50.8411731,4.4343393,8 Rue Voot,1200,Sint-Lambrechts-Woluwe,SINT-LAMBRECHTS-WOLUWE,SINT-LAMBRECHTS-WOLUWE
418507,Yum Mi,51.0592696,3.730103299999999,13 Baudelokaai,9000,Gent,GENT,GENT
418508,Streetfood Sharing,51.0592696,3.730103299999999,13 Baudelokaai,9000,Gent,GENT,GENT
418509,Opgerold,51.0592696,3.730103299999999,13 Baudelokaai,9000,Gent,GENT,GENT
418510,Avido,51.0592696,3.730103299999999,13 Baudelokaai,9000,Gent,GENT,GENT
418747,Carrefour Express Voskenslaan,51.0337768,3.7076214,2 Overwale,9000,Gent,GENT,GENT
419038,Carrefour Express Calvoet,50.7918709,4.331391,24 Rue Egide Van Ophem,1180,Ukkel,UKKEL,UKKEL
419328,El assyl,50.9313569,5.3401621,Zuivelmarkt 30,3500,Sint-Lambrechts-Herk,HASSELT,HASSELT
419328,El assyl,50.9313569,5.3401621,Zuivelmarkt 30,3500,Hasselt,HASSELT,HASSELT
419763,Lunch Garden Turnhout,51.311864397068035,4.952259063720703,80 Parklaan,2300,Turnhout,TURNHOUT,TURNHOUT
420423,McDonald's ,51.31210917972201,4.94935154914856,70 Parklaan,2300,Turnhout,TURNHOUT,TURNHOUT
420810,Magic steak,51.031079,3.7061828,Voskenslaan 272,9000,Gent,GENT,GENT
420815,ÖZ AHI,51.1899486,4.3778715,Sint bernardsesteenweg 322,2020,Antwerpen,ANTWERPEN,ANTWERPEN
420820,Tavolina,50.8487374,4.4147082,6 Place de Mai,1200,Sint-Lambrechts-Woluwe,SINT-LAMBRECHTS-WOLUWE,SINT-LAMBRECHTS-WOLUWE
420822,La PizzAria,50.8487374,4.4147082,6 Place de Mai,1200,Sint-Lambrechts-Woluwe,SINT-LAMBRECHTS-WOLUWE,SINT-LAMBRECHTS-WOLUWE
421048,Karine Grembergen,51.0448385,4.1056225,107 Grootzand,9200,Appels,DENDERMONDE,DENDERMONDE
421048,Karine Grembergen,51.0448385,4.1056225,107 Grootzand,9200,Baasrode,DENDERMONDE,DENDERMONDE
421048,Karine Grembergen,51.0448385,4.1056225,107 Grootzand,9200,Grembergen,DENDERMONDE,DENDERMONDE
421048,Karine Grembergen,51.0448385,4.1056225,107 Grootzand,9200,Mespelare,DENDERMONDE,DENDERMONDE
421048,Karine Grembergen,51.0448385,4.1056225,107 Grootzand,9200,Oudegem,DENDERMONDE,DENDERMONDE
421048,Karine Grembergen,51.0448385,4.1056225,107 Grootzand,9200,Schoonaarde,DENDERMONDE,DENDERMONDE
421048,Karine Grembergen,51.0448385,4.1056225,107 Grootzand,9200,Sint-Gillis-Dendermonde,DENDERMONDE,DENDERMONDE
421048,Karine Grembergen,51.0448385,4.1056225,107 Grootzand,9200,Dendermonde,DENDERMONDE,DENDERMONDE
421049,Karine Dendermonde,51.0288925,4.098554600000001,1 Sint Jorisgilde,9200,Appels,DENDERMONDE,DENDERMONDE
421049,Karine Dendermonde,51.0288925,4.098554600000001,1 Sint Jorisgilde,9200,Baasrode,DENDERMONDE,DENDERMONDE
421049,Karine Dendermonde,51.0288925,4.098554600000001,1 Sint Jorisgilde,9200,Grembergen,DENDERMONDE,DENDERMONDE
421049,Karine Dendermonde,51.0288925,4.098554600000001,1 Sint Jorisgilde,9200,Mespelare,DENDERMONDE,DENDERMONDE
421049,Karine Dendermonde,51.0288925,4.098554600000001,1 Sint Jorisgilde,9200,Oudegem,DENDERMONDE,DENDERMONDE
421049,Karine Dendermonde,51.0288925,4.098554600000001,1 Sint Jorisgilde,9200,Schoonaarde,DENDERMONDE,DENDERMONDE
421049,Karine Dendermonde,51.0288925,4.098554600000001,1 Sint Jorisgilde,9200,Sint-Gillis-Dendermonde,DENDERMONDE,DENDERMONDE
421049,Karine Dendermonde,51.0288925,4.098554600000001,1 Sint Jorisgilde,9200,Dendermonde,DENDERMONDE,DENDERMONDE
421205,McDonald's Dendermonde,51.0351942,4.1149374,83 Mechelsesteenweg,9200,Appels,DENDERMONDE,DENDERMONDE
421205,McDonald's Dendermonde,51.0351942,4.1149374,83 Mechelsesteenweg,9200,Baasrode,DENDERMONDE,DENDERMONDE
421205,McDonald's Dendermonde,51.0351942,4.1149374,83 Mechelsesteenweg,9200,Grembergen,DENDERMONDE,DENDERMONDE
421205,McDonald's Dendermonde,51.0351942,4.1149374,83 Mechelsesteenweg,9200,Mespelare,DENDERMONDE,DENDERMONDE
421205,McDonald's Dendermonde,51.0351942,4.1149374,83 Mechelsesteenweg,9200,Oudegem,DENDERMONDE,DENDERMONDE
421205,McDonald's Dendermonde,51.0351942,4.1149374,83 Mechelsesteenweg,9200,Schoonaarde,DENDERMONDE,DENDERMONDE
421205,McDonald's Dendermonde,51.0351942,4.1149374,83 Mechelsesteenweg,9200,Sint-Gillis-Dendermonde,DENDERMONDE,DENDERMONDE
421205,McDonald's Dendermonde,51.0351942,4.1149374,83 Mechelsesteenweg,9200,Dendermonde,DENDERMONDE,DENDERMONDE
421315,Henry's Bagel and Juice,51.2165778,4.4176043,25 Appelmansstraat,2018,Antwerpen,ANTWERPEN,ANTWERPEN
421442,Compagnie Belge Artisan Gelato,51.2208493,4.399778599999999,16 Grote Markt,2000,Antwerpen,ANTWERPEN,ANTWERPEN
421484,NUB,51.05381910000001,3.7229178,cataloniestraat 3,9000,Gent,GENT,GENT
421565,JACK's CHICKEN SHACK,51.0486296,3.7338452,4 Lange Violettestraat,9000,Gent,GENT,GENT
421566,JACK's CHICKEN SHACK,51.2104331,3.2356516,80 Langestraat,8000,Koolkerke,BRUGGE,BRUGGE
421566,JACK's CHICKEN SHACK,51.2104331,3.2356516,80 Langestraat,8000,Brugge,BRUGGE,BRUGGE
421567,JACK's CHICKEN SHACK,51.2108225,4.3968105,93 Scheldestraat,2000,Antwerpen,ANTWERPEN,ANTWERPEN
421568,JACK's CHICKEN SHACK,50.87864525011557,4.700195789337158,Oude Markt 2,3000,Leuven,LEUVEN,LEUVEN
421708,EET HOEK,51.2119543,4.3975915,"Kronenburgstraat 52, 1",2000,Antwerpen,ANTWERPEN,ANTWERPEN
422482,Poule & Poulette Eilandje,51.22788389999999,4.4056334,2 Godefriduskaai,2000,Antwerpen,ANTWERPEN,ANTWERPEN
422483,Poule & Poulette ,51.230868,2.9128059,34 Leopold II-laan,8400,Stene,OOSTENDE,OOSTENDE
422483,Poule & Poulette ,51.230868,2.9128059,34 Leopold II-laan,8400,Zandvoorde,OOSTENDE,OOSTENDE
422483,Poule & Poulette ,51.230868,2.9128059,34 Leopold II-laan,8400,Oostende,OOSTENDE,OOSTENDE
423081,Carrefour Market Paduwa,50.8589467,4.413366799999999,797 Chaussée de Louvain,1140,Evere,EVERE,EVERE
423325,Bites,50.8419239,3.2280477,Krakeelhoevestraat 9,8501,Bissegem,KORTRIJK,KORTRIJK
423325,Bites,50.8419239,3.2280477,Krakeelhoevestraat 9,8501,Heule,KORTRIJK,KORTRIJK
423772,De Zus Van Marrit ,51.0479456,3.7277488,4 Lammerstraat,9000,Gent,GENT,GENT
423845,la potenza,51.038266,3.7318749,Sint lievenslaan 138 c,9000,Gent,GENT,GENT
423917,Salie,50.8254856,3.2545589,"Nelson Mandelaplein, 2",8500,Kortrijk,KORTRIJK,KORTRIJK
424181,Pizza Roma ,51.0361601,4.475635899999999,Maurits Sabbestraat 71,2800,Walem,MECHELEN,MECHELEN
424181,Pizza Roma ,51.0361601,4.475635899999999,Maurits Sabbestraat 71,2800,Mechelen,MECHELEN,MECHELEN
424392,Pizza Service,51.0278733,4.099232499999999,32 Brusselsestraat,9200,Appels,DENDERMONDE,DENDERMONDE
424392,Pizza Service,51.0278733,4.099232499999999,32 Brusselsestraat,9200,Baasrode,DENDERMONDE,DENDERMONDE
424392,Pizza Service,51.0278733,4.099232499999999,32 Brusselsestraat,9200,Grembergen,DENDERMONDE,DENDERMONDE
424392,Pizza Service,51.0278733,4.099232499999999,32 Brusselsestraat,9200,Mespelare,DENDERMONDE,DENDERMONDE
424392,Pizza Service,51.0278733,4.099232499999999,32 Brusselsestraat,9200,Oudegem,DENDERMONDE,DENDERMONDE
424392,Pizza Service,51.0278733,4.099232499999999,32 Brusselsestraat,9200,Schoonaarde,DENDERMONDE,DENDERMONDE
424392,Pizza Service,51.0278733,4.099232499999999,32 Brusselsestraat,9200,Sint-Gillis-Dendermonde,DENDERMONDE,DENDERMONDE
424392,Pizza Service,51.0278733,4.099232499999999,32 Brusselsestraat,9200,Dendermonde,DENDERMONDE,DENDERMONDE
425007,Den Burginieur,51.030762,4.098621,7 Grote Markt,9200,Appels,DENDERMONDE,DENDERMONDE
425007,Den Burginieur,51.030762,4.098621,7 Grote Markt,9200,Baasrode,DENDERMONDE,DENDERMONDE
425007,Den Burginieur,51.030762,4.098621,7 Grote Markt,9200,Grembergen,DENDERMONDE,DENDERMONDE
425007,Den Burginieur,51.030762,4.098621,7 Grote Markt,9200,Mespelare,DENDERMONDE,DENDERMONDE
425007,Den Burginieur,51.030762,4.098621,7 Grote Markt,9200,Oudegem,DENDERMONDE,DENDERMONDE
425007,Den Burginieur,51.030762,4.098621,7 Grote Markt,9200,Schoonaarde,DENDERMONDE,DENDERMONDE
425007,Den Burginieur,51.030762,4.098621,7 Grote Markt,9200,Sint-Gillis-Dendermonde,DENDERMONDE,DENDERMONDE
425007,Den Burginieur,51.030762,4.098621,7 Grote Markt,9200,Dendermonde,DENDERMONDE,DENDERMONDE
425008,Brasserie De Mechelse Poort,51.0363784,4.122476499999999,228 Mechelsesteenweg,9200,Appels,DENDERMONDE,DENDERMONDE
425008,Brasserie De Mechelse Poort,51.0363784,4.122476499999999,228 Mechelsesteenweg,9200,Baasrode,DENDERMONDE,DENDERMONDE
425008,Brasserie De Mechelse Poort,51.0363784,4.122476499999999,228 Mechelsesteenweg,9200,Grembergen,DENDERMONDE,DENDERMONDE
425008,Brasserie De Mechelse Poort,51.0363784,4.122476499999999,228 Mechelsesteenweg,9200,Mespelare,DENDERMONDE,DENDERMONDE
425008,Brasserie De Mechelse Poort,51.0363784,4.122476499999999,228 Mechelsesteenweg,9200,Oudegem,DENDERMONDE,DENDERMONDE
425008,Brasserie De Mechelse Poort,51.0363784,4.122476499999999,228 Mechelsesteenweg,9200,Schoonaarde,DENDERMONDE,DENDERMONDE
425008,Brasserie De Mechelse Poort,51.0363784,4.122476499999999,228 Mechelsesteenweg,9200,Sint-Gillis-Dendermonde,DENDERMONDE,DENDERMONDE
425008,Brasserie De Mechelse Poort,51.0363784,4.122476499999999,228 Mechelsesteenweg,9200,Dendermonde,DENDERMONDE,DENDERMONDE
425621,Nieuw Swatow BV,51.1753629,4.42574,Hoge Aardstraat 1,2610,Wilrijk,ANTWERPEN,ANTWERPEN
426420,Carrefour Express Kraainem,50.861833,4.4653233,13 Arthur Dezangrélaan,1950,Kraainem,KRAAINEM,KRAAINEM
426489,Tikka N Talk,50.9302594,5.3304212,Bampslaan 24,3500,Sint-Lambrechts-Herk,HASSELT,HASSELT
426489,Tikka N Talk,50.9302594,5.3304212,Bampslaan 24,3500,Hasselt,HASSELT,HASSELT
426644,Indian spice hut (LOV),50.8776799,4.6997684,Krakenstraat 9,3000,Leuven,LEUVEN,LEUVEN
426654,Deluxe Burger,51.0374011,4.1244504,175 Mechelsesteenweg,9200,Appels,DENDERMONDE,DENDERMONDE
426654,Deluxe Burger,51.0374011,4.1244504,175 Mechelsesteenweg,9200,Baasrode,DENDERMONDE,DENDERMONDE
426654,Deluxe Burger,51.0374011,4.1244504,175 Mechelsesteenweg,9200,Grembergen,DENDERMONDE,DENDERMONDE
426654,Deluxe Burger,51.0374011,4.1244504,175 Mechelsesteenweg,9200,Mespelare,DENDERMONDE,DENDERMONDE
426654,Deluxe Burger,51.0374011,4.1244504,175 Mechelsesteenweg,9200,Oudegem,DENDERMONDE,DENDERMONDE
426654,Deluxe Burger,51.0374011,4.1244504,175 Mechelsesteenweg,9200,Schoonaarde,DENDERMONDE,DENDERMONDE
426654,Deluxe Burger,51.0374011,4.1244504,175 Mechelsesteenweg,9200,Sint-Gillis-Dendermonde,DENDERMONDE,DENDERMONDE
426654,Deluxe Burger,51.0374011,4.1244504,175 Mechelsesteenweg,9200,Dendermonde,DENDERMONDE,DENDERMONDE
426674,Pizza service (BRG),51.2095824,3.2274173,Mallebergplaats 7,8000,Koolkerke,BRUGGE,BRUGGE
426674,Pizza service (BRG),51.2095824,3.2274173,Mallebergplaats 7,8000,Brugge,BRUGGE,BRUGGE
427167,Nam Sam Deurne,51.2010158,4.4650112,3 Eksterlaar,2100,Deurne,ANTWERPEN,ANTWERPEN
427168,Nam Sam Antwerpen,51.2094832,4.429524199999999,126 Plantin en Moretuslei,2018,Antwerpen,ANTWERPEN,ANTWERPEN
427182,Brasserie Rekruut,51.3155673,4.9313863,113 Steenweg op Gierle,2300,Turnhout,TURNHOUT,TURNHOUT
427564,Bleu by Aytems,50.8165864,5.1858384,grote markt 52,3800,Aalst,SINT-TRUIDEN,SINT-TRUIDEN
427564,Bleu by Aytems,50.8165864,5.1858384,grote markt 52,3800,Brustem,SINT-TRUIDEN,SINT-TRUIDEN
427564,Bleu by Aytems,50.8165864,5.1858384,grote markt 52,3800,Engelmanshoven,SINT-TRUIDEN,SINT-TRUIDEN
427564,Bleu by Aytems,50.8165864,5.1858384,grote markt 52,3800,Gelinden,SINT-TRUIDEN,SINT-TRUIDEN
427564,Bleu by Aytems,50.8165864,5.1858384,grote markt 52,3800,Groot-Gelmen,SINT-TRUIDEN,SINT-TRUIDEN
427564,Bleu by Aytems,50.8165864,5.1858384,grote markt 52,3800,Halmaal,SINT-TRUIDEN,SINT-TRUIDEN
427564,Bleu by Aytems,50.8165864,5.1858384,grote markt 52,3800,Kerkom-bij-Sint-Truiden,SINT-TRUIDEN,SINT-TRUIDEN
427564,Bleu by Aytems,50.8165864,5.1858384,grote markt 52,3800,Ordingen,SINT-TRUIDEN,SINT-TRUIDEN
427564,Bleu by Aytems,50.8165864,5.1858384,grote markt 52,3800,Zepperen,SINT-TRUIDEN,SINT-TRUIDEN
427564,Bleu by Aytems,50.8165864,5.1858384,grote markt 52,3800,Sint-Truiden,SINT-TRUIDEN,SINT-TRUIDEN
428422,Bayu,51.2087124,3.2219914,27 Geldmuntstraat,8000,Koolkerke,BRUGGE,BRUGGE
428422,Bayu,51.2087124,3.2219914,27 Geldmuntstraat,8000,Brugge,BRUGGE,BRUGGE
428512,HOPE,51.0544589,3.7154307,Hoogstraat 17,9000,Gent,GENT,GENT
428596,Lujain Resto,51.0605133,3.725385,23 Sleepstraat,9000,Gent,GENT,GENT
428755,Magnum and Ben & Jerry's store – Brugge,51.2104331,3.2356516,80 Langestraat,8000,Koolkerke,BRUGGE,BRUGGE
428755,Magnum and Ben & Jerry's store – Brugge,51.2104331,3.2356516,80 Langestraat,8000,Brugge,BRUGGE,BRUGGE
428756,GROM Gelato - Brugge,51.2104331,3.2356516,80 Langestraat,8000,Koolkerke,BRUGGE,BRUGGE
428756,GROM Gelato - Brugge,51.2104331,3.2356516,80 Langestraat,8000,Brugge,BRUGGE,BRUGGE
428899,Carrefour Express Stockel,50.8417384,4.4506986,302 Chaussée de Stockel,1200,Sint-Lambrechts-Woluwe,SINT-LAMBRECHTS-WOLUWE,SINT-LAMBRECHTS-WOLUWE
429387,Chitir Chicken,51.21476810000001,4.3986484,Nationalestraat 85,2000,Antwerpen,ANTWERPEN,ANTWERPEN
430278,Currychiwa,51.0472558,3.7219527,Nederkouter 73,9000,Gent,GENT,GENT
430337,Vief Healthy fast food,50.8262685,3.2712359,"Wijngaardstraat 52, bus 24",8500,Kortrijk,KORTRIJK,KORTRIJK
430464,Pitta Roos,51.1987497,3.1889283,Gistelse Steenweg 335,8200,Sint-Andries,BRUGGE,BRUGGE
430464,Pitta Roos,51.1987497,3.1889283,Gistelse Steenweg 335,8200,Sint-Michiels,BRUGGE,BRUGGE
430875,Roti Antwerp,51.2301212,4.4103029,"Napoleonkaai, 49",2000,Antwerpen,ANTWERPEN,ANTWERPEN
431054,Viva Lasagna,50.8138343,4.3393257,402 Chaussée d'Alsemberg,1180,Ukkel,UKKEL,UKKEL
431509,Super Salads,51.2088222,3.2221109,Geldmuntstraat 21,8000,Koolkerke,BRUGGE,BRUGGE
431509,Super Salads,51.2088222,3.2221109,Geldmuntstraat 21,8000,Brugge,BRUGGE,BRUGGE
431700,Wasbar Brugge,51.2085094,3.2237916,15 Markt,8000,Koolkerke,BRUGGE,BRUGGE
431700,Wasbar Brugge,51.2085094,3.2237916,15 Markt,8000,Brugge,BRUGGE,BRUGGE
431714,Pizza Hut Dendermonde,51.03356729999999,4.1112731,28 Mechelsesteenweg,9200,Appels,DENDERMONDE,DENDERMONDE
431714,Pizza Hut Dendermonde,51.03356729999999,4.1112731,28 Mechelsesteenweg,9200,Baasrode,DENDERMONDE,DENDERMONDE
431714,Pizza Hut Dendermonde,51.03356729999999,4.1112731,28 Mechelsesteenweg,9200,Grembergen,DENDERMONDE,DENDERMONDE
431714,Pizza Hut Dendermonde,51.03356729999999,4.1112731,28 Mechelsesteenweg,9200,Mespelare,DENDERMONDE,DENDERMONDE
431714,Pizza Hut Dendermonde,51.03356729999999,4.1112731,28 Mechelsesteenweg,9200,Oudegem,DENDERMONDE,DENDERMONDE
431714,Pizza Hut Dendermonde,51.03356729999999,4.1112731,28 Mechelsesteenweg,9200,Schoonaarde,DENDERMONDE,DENDERMONDE
431714,Pizza Hut Dendermonde,51.03356729999999,4.1112731,28 Mechelsesteenweg,9200,Sint-Gillis-Dendermonde,DENDERMONDE,DENDERMONDE
431714,Pizza Hut Dendermonde,51.03356729999999,4.1112731,28 Mechelsesteenweg,9200,Dendermonde,DENDERMONDE,DENDERMONDE
431742,Frituur 'T Pleintje,51.031776,4.1121131,10 Ommegancklaan,9200,Appels,DENDERMONDE,DENDERMONDE
431742,Frituur 'T Pleintje,51.031776,4.1121131,10 Ommegancklaan,9200,Baasrode,DENDERMONDE,DENDERMONDE
431742,Frituur 'T Pleintje,51.031776,4.1121131,10 Ommegancklaan,9200,Grembergen,DENDERMONDE,DENDERMONDE
431742,Frituur 'T Pleintje,51.031776,4.1121131,10 Ommegancklaan,9200,Mespelare,DENDERMONDE,DENDERMONDE
431742,Frituur 'T Pleintje,51.031776,4.1121131,10 Ommegancklaan,9200,Oudegem,DENDERMONDE,DENDERMONDE
431742,Frituur 'T Pleintje,51.031776,4.1121131,10 Ommegancklaan,9200,Schoonaarde,DENDERMONDE,DENDERMONDE
431742,Frituur 'T Pleintje,51.031776,4.1121131,10 Ommegancklaan,9200,Sint-Gillis-Dendermonde,DENDERMONDE,DENDERMONDE
431742,Frituur 'T Pleintje,51.031776,4.1121131,10 Ommegancklaan,9200,Dendermonde,DENDERMONDE,DENDERMONDE
432243,pita pizza waterpoort,51.2077784,4.3887721,Gijzelaarstraat 2,2000,Antwerpen,ANTWERPEN,ANTWERPEN
432284,CLOWN,51.0560353,3.7269602,Kammerstraat 19,9000,Gent,GENT,GENT
432288,Pizza familly,50.9284919,5.353712199999999,harpstraat 4,3500,Sint-Lambrechts-Herk,HASSELT,HASSELT
432288,Pizza familly,50.9284919,5.353712199999999,harpstraat 4,3500,Hasselt,HASSELT,HASSELT
432319,Boulangerie Gavilan,50.8767434,4.3283703,1 Rue Ferdinand Lenoir,1090,Jette,JETTE,JETTE
432404,Daily Pasta,51.0311962,4.475937399999999,Sint-Katelijnestraat 68,2800,Walem,MECHELEN,MECHELEN
432404,Daily Pasta,51.0311962,4.475937399999999,Sint-Katelijnestraat 68,2800,Mechelen,MECHELEN,MECHELEN
432438,Yammi Yammi Leuven BV,50.8787836,4.699682999999999,Oude Markt 54,3000,Leuven,LEUVEN,LEUVEN
432442,Dmaiz,50.85027890000001,4.4092259,Avenue de roodebeek 291,1030,Schaarbeek,SCHAARBEEK,SCHAARBEEK
432559,PEAS,51.2179454,4.4043084,Wiegstraat 20,2000,Antwerpen,ANTWERPEN,ANTWERPEN
432838,Agua na boca Antwerpen ,51.2217436,4.4024944,Lange koepoortstraat 67,2000,Antwerpen,ANTWERPEN,ANTWERPEN
433174,Yokubō - Meal Kits,51.0409176,3.7129903,30 Paul Fredericqstraat,9000,Gent,GENT,GENT
