restaurant_name,restaurant_id,city,categories,veg_category_count
spice-slice-gent,OON75PPN,Ghent,Indian vegetarian dishes,1
frituur-fonteintje,OOP0R301,Ghent,No Vegetarian Categories,1
snackbar-yasmin,OPN71ON1,Ghent,No Vegetarian Categories,1
pizza-ozy,OPOQPRPN,Sleidinge,No Vegetarian Categories,1
urban-pizza-gent,OQ05N0PN,Wetteren,No Vegetarian Categories,1
bakkerij-sari,OQ5POP7N,Sleidinge,No Vegetarian Categories,1
sushi-zelzate,OQ71PQPN,Kruisstraat,No Vegetarian Categories,1
art-sushi-gent,Q0NQ17QN,Ghent,No Vegetarian Categories,1
limo,Q3P117QN,Sleidinge,No Vegetarian Categories,1
pizza-time-evergem,Q50NR33,Ghent,No Vegetarian Categories,1
pitta-pizza-ludwig,Q707NQO,Sleidinge,No Vegetarian Categories,1
pizza-bella-wondelgem-1,QPRP7QO,Ghent,No Vegetarian Categories,1
pizza-mia-gent-3,R1Q05PQN,Ghent,No Vegetarian Categories,1
ottoman-pizza-bbq-gent-9000,R33O73QN,Ghent,No Vegetarian Categories,1
tokcel-gent,R3O553QN,Ghent,No Vegetarian Categories,1
indian-thai-resto-gent-9050,R757P1QN,Aalst,No Vegetarian Categories,1
snack-overpoort-gent-9000,RNNQ53QN,Wetteren,No Vegetarian Categories,1
pizza-de-hoek,RO5N15QN,Ghent,No Vegetarian Categories,1
pizza-d-lux,RR133OQN,Ghent,No Vegetarian Categories,1
feeha-vof,RR7R7PQN,Ghent,No Vegetarian Categories,1
diverto,RRQOQPQN,Ghent,No Vegetarian Categories,1
the-good-pizza,RRQRO5QN,Bassevelde,No Vegetarian Categories,1
pizza-roma-herent,35NN3,Veltem,No Vegetarian Categories,1
peppino-pazzo-haacht,O07P7RP,Boortmeerbeek,No Vegetarian Categories,1
na-kampenhout,O31Q07R1,Mechelen,No Vegetarian Categories,1
t-frietboerke,O3Q71N11,Boortmeerbeek,No Vegetarian Categories,1
napoli-pizza-grill,OP515111,Veltem,No Vegetarian Categories,1
burger-at-home,OQR1O031,Vilvoorde,No Vegetarian Categories,1
pizzeria-saray-herent,RP1PQNQN,Veltem,No Vegetarian Categories,1
pizzeria-evin,315PON,Lubbeek,No Vegetarian Categories,1
dominos-pizza-leuven-1,33NP7Q1,Leuven,"Pizzas vegan,Vegan Pizza's",2
soroki-sushi,O7RQ555N,Lubbeek,No Vegetarian Categories,1
broodjeszaak-de-roos,007N30N1,Bierbeek,No Vegetarian Categories,1
snack-dilan,00NRN311,Lubbeek,No Vegetarian Categories,1
tasty-food-leuven,00O11O11,Leuven,No Vegetarian Categories,1
casa-mia-leuven,00QP755N,Bierbeek,No Vegetarian Categories,1
new-york-pizza-leuven,00RPNR5N,Leuven,"Vegan pizza's,Vegetarian pizza,Vegan pizza",3
hawaiian-poke-bowl-leuven,01ONN0N1,Lubbeek,No Vegetarian Categories,1
pizza-ti-amo-leuven,01R0537N,Veltem,No Vegetarian Categories,1
stuffed,0353575N,Lubbeek,No Vegetarian Categories,1
brasserie-foyer,03O770N1,Bierbeek,No Vegetarian Categories,1
la-piazzetta-leuven-1,071370N1,Veltem,No Vegetarian Categories,1
het-grotteke,0713O0N1,Veltem,No Vegetarian Categories,1
frituur-de-ring,073NNR5N,Lubbeek,No Vegetarian Categories,1
sahtain,07N03711,Lubbeek,No Vegetarian Categories,1
tmore-enjoy,0N0NN0N1,Lubbeek,No Vegetarian Categories,1
de-smullende-heks,0N33O0N1,Lubbeek,No Vegetarian Categories,1
de-pasvite,0NN170N1,Lubbeek,No Vegetarian Categories,1
frituur-movie-bij-patrick,0NQOO0N1,Lubbeek,No Vegetarian Categories,1
entreprise,0O1R70N1,Bierbeek,No Vegetarian Categories,1
de-friettoerist,0O3N7P11,Veltem,No Vegetarian Categories,1
oinaris-1,0OQ00O11,Veltem,No Vegetarian Categories,1
ruba,0P3N10N1,Lubbeek,No Vegetarian Categories,1
l-italiano,0P77N75N,Lubbeek,No Vegetarian Categories,1
frituur-den-dreef,0Q33O0N1,Vaalbeek,No Vegetarian Categories,1
lavinia,0Q3P755N,Lubbeek,No Vegetarian Categories,1
damasco,0Q51NP11,Bierbeek,No Vegetarian Categories,1
lettuce-new,0Q5QP0N1,Lubbeek,No Vegetarian Categories,1
casper-leuven,0QN37R5N,Bierbeek,No Vegetarian Categories,1
scoober-hub-leuven,0QQ13Q11,Leuven,No Vegetarian Categories,1
bar-nine,0R0N70N1,Bierbeek,No Vegetarian Categories,1
ohfresh,0R1R1O7N,Lubbeek,No Vegetarian Categories,1
you-sushi-leuven-1,0RORP131,Leuven,No Vegetarian Categories,1
loco-pizza-2,0RP5QP11,Vaalbeek,No Vegetarian Categories,1
nia-hao,1177N,Leuven,No Vegetarian Categories,1
grill-huis,300O177N,Veltem,No Vegetarian Categories,1
masaya,31PR3Q7N,Veltem,No Vegetarian Categories,1
kfc-leuven,337P0N7N,Bierbeek,No Vegetarian Categories,1
pizzeria-alma,35370R7N,Lubbeek,No Vegetarian Categories,1
quetzal-de-chocoladebar,35PQP57N,Bierbeek,No Vegetarian Categories,1
t-eethoekje,371000QN,Bierbeek,No Vegetarian Categories,1
pizza-american-leuven-1,37Q0RP7N,Vaalbeek,No Vegetarian Categories,1
piano-a,3N770Q7N,Lubbeek,No Vegetarian Categories,1
grill-service,3O0P7O7N,Lubbeek,No Vegetarian Categories,1
magnum-and-benjerrys-store-leuven,3O371R7N,Leuven,No Vegetarian Categories,1
laurora,3O5PON,Veltem,No Vegetarian Categories,1
tsuru-sushi,3P70O77N,Leuven,No Vegetarian Categories,1
the-rolling-dogs,3PR70Q7N,Lubbeek,No Vegetarian Categories,1
macroni,3Q35QR7N,Lubbeek,No Vegetarian Categories,1
newway-leuven,3QO5R77N,Leuven,No Vegetarian Categories,1
hokkaido-sushi,3QONP77N,Veltem,No Vegetarian Categories,1
billys,3R0N5Q7N,Lubbeek,No Vegetarian Categories,1
burger-king-leuven,3R753R7N,Lubbeek,No Vegetarian Categories,1
tian-tan,3R7ON0N,Leuven,Vegetarian dishes,1
kyoto-1,55NNP73,Leuven,No Vegetarian Categories,1
the-bake-off,55NOP53,Lubbeek,No Vegetarian Categories,1
new-holycow,5Q1O01N,Veltem,Vegetarian dishes,1
past-a-porter,N05735Q,Bierbeek,No Vegetarian Categories,1
pizza-hut-delivery-leuven-1,N05PR7O,Leuven,No Vegetarian Categories,1
t-fritwinkeltje,N0711R7,Lubbeek,No Vegetarian Categories,1
dominos-pizza-leuven-naamsevest,N100P0R,Leuven,"Pizzas vegan,Vegan Pizza's",2
pain-quotidien-leuven,N13100Q,Bierbeek,No Vegetarian Categories,1
taj-mahal-leuven,N151NNQ,Bierbeek,No Vegetarian Categories,1
istanbul-leuven,N151O05,Leuven,No Vegetarian Categories,1
kalypta,N1RN1OQ,Vaalbeek,No Vegetarian Categories,1
frituurstation,N3370Q7,Leuven,No Vegetarian Categories,1
timory,N357PP7,Veltem,No Vegetarian Categories,1
la-lumaca,N3P00P7,Lubbeek,No Vegetarian Categories,1
sushi-leuven,N57QOPO,Veltem,No Vegetarian Categories,1
cheekofte-wraps,N5N01O7,Lubbeek,Vegan & vegetarian wraps,1
sapori-del-sud-kessel-lo,N7350R7,Lubbeek,No Vegetarian Categories,1
sewar-snack,N75551Q,Veltem,No Vegetarian Categories,1
ali-baba-leuven,NN07PP7,Leuven,No Vegetarian Categories,1
wurst-leuven,NN1NRQP,Leuven,No Vegetarian Categories,1
de-appel,NO0OO1R,Lubbeek,No Vegetarian Categories,1
daglijke-broodje,NO0RR15,Vaalbeek,No Vegetarian Categories,1
palmyra,NO501OQ,Bierbeek,No Vegetarian Categories,1
otomat-leuven,NORNPOR,Leuven,No Vegetarian Categories,1
bavet-leuven,NPORRQ7,Leuven,No Vegetarian Categories,1
hungry-eye,NPR5NQ7,Veltem,Indian vegetarian dishes,1
namaste-leuven,NQ13Q05,Veltem,No Vegetarian Categories,1
croque-n-roll,NQ73PR7,Lubbeek,No Vegetarian Categories,1
il-pastaio-kessel-lo,NQPO7OQ,Lubbeek,No Vegetarian Categories,1
domus,NQR710R,Lubbeek,Vegan,1
mythai,NRNP03Q,Bierbeek,No Vegetarian Categories,1
pesce-innamorato,NRNQ73Q,Lubbeek,No Vegetarian Categories,1
pepes-taste,NRPONNQ,Leuven,No Vegetarian Categories,1
annapurna-leuven,NRQ1N0Q,Lubbeek,No Vegetarian Categories,1
loempialand,NRQQRQ7,Lubbeek,No Vegetarian Categories,1
oh-my-kimchi,O017PP7N,Bierbeek,No Vegetarian Categories,1
kiku-sushi,O030R17,Veltem,No Vegetarian Categories,1
thai-time,O033RO5N,Lubbeek,No Vegetarian Categories,1
asian-express,O05N13N1,Leuven,Vegetarian starters,1
greenway-leuven,O07R1N01,Bierbeek,No Vegetarian Categories,1
capital-88,O0N3QP01,Veltem,No Vegetarian Categories,1
falafel-habibi,O0QP037N,Lubbeek,No Vegetarian Categories,1
le-graal,O103RON1,Lubbeek,No Vegetarian Categories,1
xiongmao-panda,O135717N,Vaalbeek,No Vegetarian Categories,1
poule-poulette-leuven,O157RR5N,Lubbeek,No Vegetarian Categories,1
de-grillekes-heverlee,O17P11QN,Vaalbeek,No Vegetarian Categories,1
la-favola,O1N33011,Bierbeek,No Vegetarian Categories,1
wasbar-leuven,O3300PPN,Leuven,No Vegetarian Categories,1
wolfgang-leuven,O33P555N,Lubbeek,No Vegetarian Categories,1
foodbar,O33Q33N1,Veltem,No Vegetarian Categories,1
potala-momo,O37011PN,Bierbeek,No Vegetarian Categories,1
chick-n-dip,O37POQ01,Lubbeek,No Vegetarian Categories,1
pizza-service-kessel-lo,O3PP0PPN,Bierbeek,No Vegetarian Categories,1
new-mexico,O3PP5RR,Bierbeek,No Vegetarian Categories,1
san-marino-wilsele,O3PRQ7PN,Leuven,No Vegetarian Categories,1
pizza-pirkan,O3QP7RPN,Lubbeek,No Vegetarian Categories,1
de-blauwe-schuit,O501117N,Lubbeek,Veggie en vegan,1
wabi-sabi,O55R1N01,Bierbeek,No Vegetarian Categories,1
tabi-loo,O55RO55N,Bierbeek,No Vegetarian Categories,1
piccolo-leuven,O5N33ON1,Lubbeek,No Vegetarian Categories,1
kebab-company,O5P0307N,Lubbeek,No Vegetarian Categories,1
siam,O5PPR111,Vaalbeek,No Vegetarian Categories,1
osteria-michele,O705PQP,Leuven,No Vegetarian Categories,1
nobu-sushi,O71R57N1,Lubbeek,No Vegetarian Categories,1
yamy-food,O75753PN,Vaalbeek,No Vegetarian Categories,1
kintsugi-sushi-bar-grill,O75RRO01,Lubbeek,Vegetarian rolls,1
frituur-friet-burger,O77N13N1,Leuven,No Vegetarian Categories,1
punto-caffe,O77P037N,Leuven,No Vegetarian Categories,1
pasta-ruffo,O77QR001,Bierbeek,No Vegetarian Categories,1
pizza-sole-mio-1,O7NR3QR,Veltem,No Vegetarian Categories,1
taverne-fonske,O7OR31PN,Lubbeek,No Vegetarian Categories,1
deli-sushi-1,O7Q3NN01,Bierbeek,Vegetarian,1
dar-za,O7QQ1N7N,Lubbeek,No Vegetarian Categories,1
ascoli,O7R1QON1,Bierbeek,No Vegetarian Categories,1
falafel-top-leuven,ON07RPPN,Lubbeek,No Vegetarian Categories,1
mcdonalds-bondgenotenlaan,ON0O717N,Lubbeek,No Vegetarian Categories,1
bia-mara-leuven,ON0OO001,Lubbeek,No Vegetarian Categories,1
loco-pizza,ON575P01,Veltem,No Vegetarian Categories,1
subway-leuven,ON7NR1PN,Lubbeek,No Vegetarian Categories,1
de-nijl-1,ON7R5501,Leuven,No Vegetarian Categories,1
wokmomohouse,ONNOQ1N1,Bierbeek,No Vegetarian Categories,1
letoille-dor,ONOQR0N1,Lubbeek,No Vegetarian Categories,1
frituur-belgium,ONPQ1501,Bierbeek,No Vegetarian Categories,1
thai-house-leuven,ONQQ0NN1,Lubbeek,No Vegetarian Categories,1
everest-quick-food,OO0RP7R,Veltem,No Vegetarian Categories,1
notcake,OO11717N,Lubbeek,No Vegetarian Categories,1
ah-quy,OO1Q0001,Bierbeek,No Vegetarian Categories,1
sushimamab-take-away,OO5O0QPN,Bierbeek,No Vegetarian Categories,1
mosaic,OO75N0PN,Bierbeek,No Vegetarian Categories,1
la-cantina-del-coronel-leuven,OOOQ3QPN,Bierbeek,No Vegetarian Categories,1
taste-of-asia-leuven-3,OOP37111,Leuven,No Vegetarian Categories,1
asian-bowl,OP0Q1131,Bierbeek,No Vegetarian Categories,1
fritboutique,OP5O77N1,Leuven,No Vegetarian Categories,1
belchicken-leuven,OPOONP01,Lubbeek,No Vegetarian Categories,1
otacos-leuven,OPQ0N301,Lubbeek,No Vegetarian Categories,1
bocata,OPQ7Q501,Lubbeek,No Vegetarian Categories,1
the-fonteintje,OQ1PN7PN,Veltem,No Vegetarian Categories,1
rotis,OQ3QR001,Bierbeek,No Vegetarian Categories,1
bite,OQ5R7RR,Lubbeek,No Vegetarian Categories,1
yammi-yammi-ramen,OQN1PP7N,Bierbeek,No Vegetarian Categories,1
sibz,OQO7P0QN,Lubbeek,No Vegetarian Categories,1
kibo-sushi,OQPP7N7N,Bierbeek,No Vegetarian Categories,1
professor,OQRP037N,Bierbeek,No Vegetarian Categories,1
pane-vita,OR17Q0QN,Lubbeek,No Vegetarian Categories,1
jagats-place,OR1RRPR1,Bierbeek,No Vegetarian Categories,1
burger-folie,OR30QRR,Bierbeek,No Vegetarian Categories,1
baguette-salad-bar,OR3Q07PN,Leuven,No Vegetarian Categories,1
de-klimop,OR7Q1ON1,Lubbeek,No Vegetarian Categories,1
tandoori-masala,OR7Q71N1,Bierbeek,No Vegetarian Categories,1
boccone,ORPQR111,Lubbeek,No Vegetarian Categories,1
helis,ORQR307N,Leuven,No Vegetarian Categories,1
ellis-leuven,Q15N01O,Leuven,No Vegetarian Categories,1
sushi-mama,Q3OQOQO,Vaalbeek,No Vegetarian Categories,1
el-sombrero,QN3RN33,Veltem,No Vegetarian Categories,1
de-nacht-wacht-dranken-snacks,QNN137QN,Lubbeek,No Vegetarian Categories,1
buddha-house,QOQNRN3,Leuven,Vegetarian dishes,1
saki,QP75N1O,Vaalbeek,No Vegetarian Categories,1
chinese-muur-heverlee,QPQ337QN,Leuven,No Vegetarian Categories,1
dunkin-donuts-leuven-leuven,R00RNPQN,Leuven,Vegan donuts,1
d-afroflavours,R0OO0PQN,Leuven,Vegetarische en vegan gerechten,1
exotic-mini-market,R1QRO7QN,Leuven,No Vegetarian Categories,1
bodhi,R1R71NQN,Veltem,No Vegetarian Categories,1
fuji-sushi,R3507NQN,Lubbeek,No Vegetarian Categories,1
fritur-boem-patat-leuven,R570N3QN,Lubbeek,No Vegetarian Categories,1
nepal-delight-leuven,R5N073QN,Leuven,Vegan Nepal,1
barouche-leuven,R753PNQN,Lubbeek,No Vegetarian Categories,1
banh-mi-kiosk,R7RRN5QN,Bierbeek,No Vegetarian Categories,1
kebab-leuven-new,RN0R0PQN,Leuven,No Vegetarian Categories,1
merdin-1,RNN3PN,Vaalbeek,No Vegetarian Categories,1
wiseguys,RNNQPNQN,Lubbeek,No Vegetarian Categories,1
the-daily-leuven,RNO515QN,Lubbeek,No Vegetarian Categories,1
tikka-masala-house,RNOQ3PQN,Bierbeek,Vegetarian dishes,1
t-krokrantje,RO0OP3QN,Lubbeek,Vegan broodjes,1
frituur-sportcentrum,RO7NR1QN,Leuven,No Vegetarian Categories,1
food-factory-leuven,RP0QP3QN,Lubbeek,No Vegetarian Categories,1
the-vexican,RP3113QN,Bierbeek,No Vegetarian Categories,1
pitaya-leuven,RP7O1NQN,Leuven,No Vegetarian Categories,1
t-galetje-leuven-leuven,RQ3R7NQN,Leuven,No Vegetarian Categories,1
kapu-top-friet-leuven,RQNN0NQN,Leuven,No Vegetarian Categories,1
quo-vadis,RQP17N,Bierbeek,No Vegetarian Categories,1
mio-pasta-leuven,RQP3QOQN,Bierbeek,No Vegetarian Categories,1
balls-glory-leuven-1,RRNNQ5QN,Lubbeek,No Vegetarian Categories,1
new-maan-pizza-wok-burger,RROO3PQN,Vaalbeek,No Vegetarian Categories,1
harumi-sushi-bar,0RO11N31,Kraainem,No Vegetarian Categories,1
pizzeria-pinocchio-1930-zaventem,37P1QQ7N,Vilvoorde,No Vegetarian Categories,1
al-dente-evere,5QP753N,Vilvoorde,No Vegetarian Categories,1
sakura-1,NO57Q07,Vilvoorde,No Vegetarian Categories,1
pizza-dino-21,NR705OR,Duisburg,No Vegetarian Categories,1
indian-royal-food,O5375501,Lubbeek,"Veg/vegan snacks,Non vegan snacks,Vegan dishes,Non vegan dishes",4
boston-pizza-burgers-2,Q7O7R0O,Diegem,No Vegetarian Categories,1
larch-en-grez,0R57R55N,Vaalbeek,No Vegetarian Categories,1
rapido,300NOR7N,Neerijse,No Vegetarian Categories,1
grezio-grez-doiceau,3O3NPR7N,Vaalbeek,No Vegetarian Categories,1
pizzeria-morenas,5N713P3,Vaalbeek,No Vegetarian Categories,1
comptoir-du-ry,N1QR3N5,Neerijse,No Vegetarian Categories,1
babel,O005N7N1,Neerijse,No Vegetarian Categories,1
yummywok,O11Q30QN,Neerijse,No Vegetarian Categories,1
brasserie-daneels-chaumont-gistoux,O17P037N,Neerijse,No Vegetarian Categories,1
donos-pizza,ON3RPQ01,Neerijse,No Vegetarian Categories,1
pizza-venist,OPNQORP,Vilvoorde,No Vegetarian Categories,1
mega-grill-grez-doiceau,OQ0PRRN1,Neerijse,No Vegetarian Categories,1
dominos-pizza-overijse,OR53R07N,Neerijse,"Pizzas vegan,Vegan Pizza's",2
sushi-house-wavre,QNN35PO,Neerijse,No Vegetarian Categories,1
dolce-vita-la-hulpe,QR0PR13,Alsemberg,No Vegetarian Categories,1
eight-sushi,QRN0QQO,Neerijse,No Vegetarian Categories,1
cinnamon-curry,R11QR1QN,Alsemberg,No Vegetarian Categories,1
ali-baba-3,R17003QN,Neerijse,No Vegetarian Categories,1
pizzaya,R1QP53QN,Neerijse,No Vegetarian Categories,1
snack-istanbul-wavre-1300,R30ON5QN,Neerijse,No Vegetarian Categories,1
le-syrtaki-wavre,R5N55PQN,Neerijse,No Vegetarian Categories,1
indian-flavour-ixelles-1,R5P555QN,Vilvoorde,No Vegetarian Categories,1
brozen-wavre,RO0O51QN,Neerijse,No Vegetarian Categories,1
bebe-chouchou-et-moi-1,RRR73OQN,Neerijse,No Vegetarian Categories,1
subayaku-geraardsbergen,01R5P37N,Grotenberge,No Vegetarian Categories,1
bij-sylvia,0N515R11,Grotenberge,No Vegetarian Categories,1
sint-lievens-sushihuis,350Q0Q7N,Lieferinge,No Vegetarian Categories,1
pizza-town-houtem,37O3317N,Grotenberge,No Vegetarian Categories,1
chapos-zuid-en-noord,N33P3N5,Grotenberge,No Vegetarian Categories,1
pizza-palace-9185,O0N53NPN,Grotenberge,No Vegetarian Categories,1
dominos-pizza-zottegem,ON01OQPN,Grotenberge,"Pizzas vegan,Vegan Pizza's",2
pizza-heat-zottegem,OORQO031,Grotenberge,No Vegetarian Categories,1
pizza-heat-3,OP5Q7Q01,Grotenberge,No Vegetarian Categories,1
pizza-pitta-lara-1,OPPP37R1,Grotenberge,No Vegetarian Categories,1
pizza-pita,OR010QPN,Grotenberge,No Vegetarian Categories,1
juicy-zottegem-1,R70313QN,Grotenberge,No Vegetarian Categories,1
pitta-melita-oosterzele,RO11OOQN,Grotenberge,No Vegetarian Categories,1
china-fun-lier-1,3O37PO7N,Hove,No Vegetarian Categories,1
bonsai-sushi-1,57150R3,Mechelen,No Vegetarian Categories,1
frituur-t-kapelleke,N770005,Hove,No Vegetarian Categories,1
kingslize-pizza-lier,N7Q11RQ,Hove,"Vegan pizza,Vegan pizza's",2
noedels-en-co,NN7R0Q5,Hove,No Vegetarian Categories,1
thai-xpress,O0733Q5,Duffel,Vegetarian main courses,1
indian-palace,O1RP155N,Kessel,No Vegetarian Categories,1
sushi-sakura,O5O5R1PN,Wommelgem,No Vegetarian Categories,1
gospoda-52,ONNQ31QN,Vremde,No Vegetarian Categories,1
siam-rice,OP00Q07N,Hove,No Vegetarian Categories,1
rosario-lier,OQPP7101,Duffel,No Vegetarian Categories,1
pizza-service-2500,OR1N37R1,Hove,No Vegetarian Categories,1
sardinie,OR377NNN,Hove,No Vegetarian Categories,1
ali-baba-1,PR3QNN,Vremde,No Vegetarian Categories,1
belchicken-lier,RNQ50NQN,Duffel,No Vegetarian Categories,1
het-zoete-hoekske,03R3R55N,Kontich,No Vegetarian Categories,1
french-tacos-corner,0NRNP131,Kontich,No Vegetarian Categories,1
daily-pasta-mechelen,35R0R77N,Mechelen,No Vegetarian Categories,1
dim-sum-mechelen-1,37R05R7N,Mechelen,No Vegetarian Categories,1
pizza-service-duffel,3N037R7N,Kontich,No Vegetarian Categories,1
makaio-rumst-1,3N31PR7N,Mechelen,No Vegetarian Categories,1
dominos-pizza-mortsel-2,3NON7R7N,Kontich,"Pizzas vegan,Vegan Pizza's",2
den-esprit,3OO1N77N,Hemiksem,No Vegetarian Categories,1
eethuis-taha,3OOP7Q1,Mechelen,No Vegetarian Categories,1
sushi-kioku-duffel,3R5510QN,Kontich,No Vegetarian Categories,1
aras-snack,5Q1ON73,Kontich,No Vegetarian Categories,1
pizza-meet-point,N37RNRO,Mechelen,No Vegetarian Categories,1
duffelse-kebab,N75Q7RO,Kontich,No Vegetarian Categories,1
pizzeria-valentino-1,N7N1NPO,Kontich,No Vegetarian Categories,1
wan-kou,NN3QP15,Hemiksem,No Vegetarian Categories,1
my-burger-1,NOR5NNR,Hemiksem,No Vegetarian Categories,1
eethuis-van-gogh-berchem,O155NON1,Antwerp,No Vegetarian Categories,1
sushi-king-duffel,O3750R5,Mechelen,No Vegetarian Categories,1
honderd-jaar,O3N1135N,Kontich,No Vegetarian Categories,1
la-cabane-waarloos-1,O51Q07PN,Mechelen,No Vegetarian Categories,1
shinsei-sushi,O735OQ5,Kontich,No Vegetarian Categories,1
connect24-7-api-testshop,ONRQ01N1,Mechelen,No Vegetarian Categories,1
favoriet,OOOO7NPN,Mechelen,No Vegetarian Categories,1
restaurant-marmaris,OP0N5001,Hemiksem,No Vegetarian Categories,1
pizza-pasta-nr1-kontich-antwerpen,OR3070QN,Kontich,No Vegetarian Categories,1
shing-do,OR71Q0QN,Kontich,No Vegetarian Categories,1
sasi-thai,ORQ11QPN,Hemiksem,No Vegetarian Categories,1
bella-rosa,PRPN1,Kontich,No Vegetarian Categories,1
neon-nightdeliverybe,Q30N37QN,Kontich,No Vegetarian Categories,1
sushi-service,Q5N5RPQN,Kontich,No Vegetarian Categories,1
pizza-delicio-2,QN73OR3,Hemiksem,No Vegetarian Categories,1
say-pasta,R7OQ1PQN,Hemiksem,No Vegetarian Categories,1
vero-napoli-kontich-1,RNQ5O7QN,Kontich,No Vegetarian Categories,1
pizza-florence-kontich,ROOOPNQN,Kontich,No Vegetarian Categories,1
pura-vida-foodbar,007Q7P11,Antwerp,No Vegetarian Categories,1
nawaab-tandoori-antwerpen,01051P11,Antwerp,Vegetarian dishes,1
pizza-taxi-berchem,01O0Q311,Hove,No Vegetarian Categories,1
pizza-talia-mortsel,01RQ,Kontich,No Vegetarian Categories,1
il-viadotto,035R0O7N,Antwerp,No Vegetarian Categories,1
kofteci-tekin-antwerpen,03731R5N,Antwerp,No Vegetarian Categories,1
miku-sushi,03R5N311,Beveren,No Vegetarian Categories,1
quick-borsbeek,05NN5R5N,Antwerp,No Vegetarian Categories,1
burgers-fried-chicken,05Q03R11,Stabroek,No Vegetarian Categories,1
snack-centraal-1,07115O7N,Antwerp,No Vegetarian Categories,1
bohobowl,0NN0PP11,Antwerp,No Vegetarian Categories,1
boudas-wok-deurne,0NOQ1711,Antwerp,No Vegetarian Categories,1
elif-grill-huis,0O00QO11,Kontich,No Vegetarian Categories,1
pita-amon,0O175Q11,Antwerp,No Vegetarian Categories,1
andalucia-borgerhout,0O301511,Antwerp,No Vegetarian Categories,1
bookbinders,0O37755N,Antwerp,No Vegetarian Categories,1
snack-nakhil,0P101O7N,Antwerp,No Vegetarian Categories,1
royal-sushi,0P5OO75N,Antwerp,No Vegetarian Categories,1
friterie-24-deurne,0PNO5O7N,Antwerp,No Vegetarian Categories,1
diamondpizzaberchem,0Q7PP0N1,Antwerp,No Vegetarian Categories,1
mor-lakker-is-1,0R57QP5N,Antwerp,No Vegetarian Categories,1
mila-palace,0R5OQ511,Antwerp,No Vegetarian Categories,1
india-taste,3015577N,Antwerp,Vegetarian dishes,1
oremare,30O0P5,Kontich,No Vegetarian Categories,1
starbucks-berchem,30P0RR7N,Antwerp,No Vegetarian Categories,1
house-of-health,31NRRR7N,Antwerp,No Vegetarian Categories,1
frituur-binnis,31R3P57N,Antwerp,No Vegetarian Categories,1
nam-fong,335ONP1,Antwerp,No Vegetarian Categories,1
district-13,3371P77N,Antwerp,No Vegetarian Categories,1
royal-tokyo-sushi-bar-borsbeek,33NR5N7N,Antwerp,No Vegetarian Categories,1
mozaique,33OPPQ7N,Antwerp,No Vegetarian Categories,1
queen-pizza-deurne,33P5P7,Antwerp,No Vegetarian Categories,1
atlantic-vishandel,33Q7Q77N,Antwerp,No Vegetarian Categories,1
frituur-den-boomgaard,355PRQ7N,Antwerp,No Vegetarian Categories,1
poke-inn,35N7P77N,Antwerp,No Vegetarian Categories,1
breadtaking,35ROO57N,Antwerp,No Vegetarian Categories,1
plantbeest-by-tartelies,371QQP7N,Antwerp,No Vegetarian Categories,1
zaytouna-lebanese-cuisine,3757PN7N,Antwerp,No Vegetarian Categories,1
pepes-pizza-pasta,377OO57N,Schoten,No Vegetarian Categories,1
china-meal,37ON71,Kapellen,No Vegetarian Categories,1
pizza-pompeji,37P5ON,Antwerp,No Vegetarian Categories,1
cizbiz-donerland,3NQN0R7N,Antwerp,No Vegetarian Categories,1
nam-sam-deurne,3NR37R7N,Antwerp,No Vegetarian Categories,1
philly-sandwich-bar,3PO5O57N,Antwerp,Sandwiches vegetarian,1
asian-house-antwerpen,3Q51OR7N,Antwerp,No Vegetarian Categories,1
snack-grill-berchem,3QQ3P57N,Antwerp,No Vegetarian Categories,1
little-aloha,3QRN0N7N,Antwerp,No Vegetarian Categories,1
yu-thai-1,3RP5QQ7N,Antwerp,No Vegetarian Categories,1
pita-verne,57RO503,Wommelgem,"Vegetarian platters,Vegetarian pitas",2
morgana-ribs,5OOP773,Antwerp,No Vegetarian Categories,1
tomi-sushi,5Q31O7N,Antwerp,No Vegetarian Categories,1
big-bite,5Q77153,Wommelgem,Vegetarian,1
pizza-vali,5QN03ON,Schoten,No Vegetarian Categories,1
